learner_id,course_id,quiz_score,engagement_score,content_type
L00642,KqKtbzXyEeWW9BKhJ4xW0Q,89.9,89.1,
L00642,jtX_viAXEe671A66sAWTEw,84.8,71.0,
L00642,YEdT_uQXEeubuw5vhJdWSw,87.8,95.9,
L00642,9l7fWkJDEfC0sQr_9lgCRw,94.1,88.3,
L00642,JMQ0S4oxEeqvrQ6KKtbPMQ,73.5,93.4,
L00642,8gj1HOXVEeutMhLqB6BFnw,80.2,58.4,
L00642,nnVxd_DjEemB_Q7YXIeE6g,100.0,66.5,
L00643,WwJzu2DlEfCy5w726iKh0Q,46.8,60.7,
L00643,SK5gggmgEfCi2wr_zRMgWQ,59.4,63.3,
L00643,v9CQdBkhEeWjrA6seF25aw,54.3,68.5,
L00643,Bx1Guyq8EeyavRI3rIvGvQ,68.9,56.2,
L00643,nqarRlIAEeeffgqJyG_Okg,100.0,44.0,
L00643,ivYXrTnxEe-xLxIpRr2Opw,94.0,82.4,
L00643,57YNj8mSEe6ZNA73mnHk1w,72.6,45.2,
L00644,beMMHoQ4Eea_HA7U3gpEVw,78.3,72.4,
L00644,wiJuJlIREeuoIw4T1lBSSQ,77.5,81.5,
L00644,XZQ-AjO4Ee-H2BLw-oHycQ,86.8,98.2,
L00645,_ET5i2DTEfC0aBLgb0yDNQ,22.1,75.0,
L00645,3V-Qs3izEe2QHRL3YiV0EQ,52.9,91.7,
L00645,OL9SUlZqEfCt0wr_8L_7mQ,64.8,96.7,
L00645,gJ1pouaIEeeF0wqGxh97ZA,68.1,53.3,
L00645,zyGo9ph2EeSyKiIAC0EFDA,77.8,67.0,
L00645,GnTmxU22Ee-eawr_8Oio8w,64.8,88.7,
L00645,u_Rrw_tfEeSuiSIACwuNww,74.0,81.5,
L00646,jw1kJsZlEe65Mwqc6CotZw,41.3,57.3,
L00646,KAnAwpKtEe-mfA7IHgBSGQ,60.8,81.3,
L00646,4Zbh5ZhSEeWqkw5zNB248Q,42.1,77.3,
L00647,raZNrgNGEeaJMgqy4cb6jQ,46.6,30.3,
L00647,GY2Yx6DxEeSt6SIACzgCKw,37.2,68.4,
L00647,X-Y0riSAEe6D3gppn8i3rw,64.3,47.5,
L00648,qeXfQWP-EeyQuAqyaULE4w,10.7,45.5,
L00649,vIKN1zhZEeyeYA42DXbPkQ,51.1,70.9,
L00649,BJf9AqkrEeyxDg4ukgkVlw,76.6,75.6,
L00652,ERIzRKCGEeyFDhLpwtOZqw,53.3,84.2,
L00652,NQp-V3jDEe6AfxJZ3ZVmGQ,69.4,91.1,
L00652,FG9s-BJGEey-mQ5gH9dQQQ,90.2,80.2,
L00652,v1Lxg5tGEeio0ArTDBQRMA,75.7,83.1,
L00652,PmEw2GPTEe6C8Aq3MM882w,78.4,87.5,
L00652,tZlzLaBcEeuWRhIAL_tCEQ,96.1,72.1,
L00652,IR5tJUziEeWwZhK44N5d5Q,77.2,77.6,
L00652,BT2a-oTREfCzbgr_1h6UfQ,96.5,92.7,
L00654,69-l6y3CEeuDJQ7wQoLJVw,40.0,81.5,
L00654,01MWvUeMEeaeRgqQhMBV5Q,23.1,44.9,
L00654,uH56Doe5Ee6hyw4UDDa2MQ,40.7,63.4,
L00654,grhxtX4pEfCzbgr_1h6UfQ,40.0,35.8,
L00654,8wmLaf_2Ee2Saw6X32yGyQ,82.5,27.7,
L00654,xdbcBvmjEeucKgqtjqzixw,42.4,53.7,
L00654,Qve7FWZGEe-99A4YM4NoOw,51.8,33.2,
L00654,3WsFX4KdEfCCSg698sr4dw,29.2,30.6,
L00654,fsnCN28DEe2FvRLslR-h4Q,77.4,22.0,
L00654,3obxa2UJEe2NnA4jep2fLw,44.4,61.7,
L00654,X_FPckvBEea1YwoX0DxdQQ,81.9,80.1,
L00654,iT8ZZhdqEe6zbwpCknIlAw,41.7,38.7,
L00655,ugpNeo7_EeWrHRI1nVMcyw,39.2,72.9,
L00655,K-k55EAjEeu8SQoz66ejcQ,100.0,61.0,
L00655,Dg-KQqYFEe2MSwrWoh1bkw,21.6,66.5,
L00655,WgtN13emEe2CzwpSB17XTw,77.9,86.0,
L00655,DWyn4hLAEe-zqA6_zzhdJQ,71.8,40.1,
L00655,DjqJs-EEEe6mBAr_6B02pw,49.9,60.4,
L00655,DUIbAwrmEeWhsgqB1eduww,19.4,67.8,
L00656,cYB-rzxyEfCvexL6Zx2PNQ,36.2,58.4,
L00656,-K5SK2fEEfCyyg7NHiyh6Q,39.8,69.8,
L00656,PPL-IKkuEeywagovoAKHOQ,22.1,53.9,
L00656,_mOFSBtlEeWP9g4JMjGIiQ,59.4,36.6,
L00657,4tHoAq3EEeSk9iIAC49U6w,62.5,84.0,
L00657,b-oDHBuGEfCgrRIWRVUcaw,84.8,72.4,
L00657,OIJ04YnuEe--oAr_y6Q6Xw,71.9,100.0,
L00658,onuVzGuWEfCZGgr_9NheMw,88.4,67.6,
L00658,imJNouiEEe-ccQr_xjRSew,56.1,70.4,
L00659,Car0y-e6EeWh7w5nn1RN1Q,56.4,60.0,
L00659,sHZgC1SoEe2HYQ674WURew,55.9,69.7,
L00659,2U4gB9yJEe62jQ6HK-YxMQ,39.1,48.7,
L00660,j8Uo4xOLEfC_-w572D3gsw,64.2,50.1,
L00663,-IH0akdPEfC-nhKAhlSEHQ,52.2,79.8,
L00663,GjrQInXfEeqVHw7V8Dptuw,79.3,56.1,
L00663,owxbIOyuEeeYdQrFGg1gcg,69.1,69.9,
L00663,Mqhj-icMEeyavRI3rIvGvQ,61.7,77.9,
L00663,9Gf9gEhkEe-_Zwr_8MK9PQ,42.6,86.6,
L00663,tYVJebfMEeSCoCIACwYbhg,47.8,40.0,
L00663,CMPJmCePEe-qLxJFbw2Hbw,100.0,70.3,
L00664,xZqhubeuEeuhvApQ-8cGMw,63.1,82.4,
L00664,k0ve5unqEeWDtQ4tuIgsiw,71.2,86.9,
L00665,VXaapUMeEe6M6ArdAkKxFQ,49.4,48.0,
L00665,ELUaUAA6EeyUuw4vrkaRuQ,52.5,85.4,
L00665,F1CgHqwSEeq0MQ4yzY_A1Q,72.8,67.2,
L00665,x8qEymIJEe6yuQ41HILERQ,60.4,72.7,
L00665,MbJjWqHtEe-tFA5zVvD8WQ,74.4,79.9,
L00665,i4bJ3zqREe-xLxIpRr2Opw,80.8,68.4,
L00665,4IAr1FjREe-_5wr_6ghMWw,68.9,42.4,
L00665,Cil8XPTgEeSlpiIAC7NwBA,88.9,54.9,
L00666,L4Xna-PlEee-fQpFZdil5A,33.5,37.1,
L00667,mfjjVlfwEeS-9SIACw8Vcg,51.8,0.0,
L00667,8CiFb_PwEeunlRJ3a9tz_Q,73.2,36.6,
L00668,VMZqmE--EeiymQplKkIgcA,60.4,89.3,
L00668,_w4jGLKyEem17gqeEO2mwg,77.3,91.3,
L00668,Z7GHbeT9Ee2NjArywJwJhw,66.8,75.7,
L00668,0zE83QZoEfC6EhJcncb--Q,80.8,71.3,
L00668,-vwROeU9EemxcA6MYUxOhg,82.2,100.0,
L00668,fRFrjsROEe2ZTgr5zuHxSQ,86.4,85.6,
L00668,HHWGM1FbEeuoIw4T1lBSSQ,100.0,96.8,
L00668,RJEQ86RxEeyoLArJWUaFJw,80.2,92.9,
L00668,kzPWB3k1Ee-cBRK_mZB3Bw,97.4,77.7,
L00668,beEGRmLiEfCA0Qr_wn9qKQ,100.0,99.8,
L00668,OeYedwAuEeueoRL1b_wJrw,88.9,90.6,
L00668,hQB-0AmTEfCRZA7iGUDKIw,91.4,90.6,
L00668,YniRgtfmEeqckg5GnG0pSw,91.7,82.7,
L00668,aWtLgcSlEeyZlw5yhMZTYQ,97.6,80.7,
L00669,JJ-30GFmEe-e0g4kKcdYJQ,71.7,93.9,
L00669,r_m5FeZVEeylDwrgib08tw,43.6,60.9,
L00669,3H4Eg7IqEe2ngQ684Jt_Xw,76.7,90.1,
L00670,wl1_Y94qEeimBhLzG9huFg,71.6,70.7,
L00670,kaSGSTNjEeyTERK47a9PLQ,93.6,82.2,
L00670,dR-lFGvbEeufExI7Hdi1lQ,63.5,95.8,
L00670,uaX7UkzdEe6sKRKbt-9kcQ,71.2,56.5,
L00670,y-fISLUGEe6ikgqNX9tUXQ,76.3,67.7,
L00670,q7ZmXJXKEeivwgoseyZgKA,71.1,86.3,
L00670,30rhBbcQEe6K4wqD-imtDQ,100.0,80.8,
L00670,bhe4HGOlEeWLAgpGjz1Btw,86.9,96.1,
L00670,3Vo3Am1LEeWMPAqsmzmVew,58.3,65.3,
L00670,gZ5MAGCPEfCA0Qr_wn9qKQ,84.8,90.8,
L00670,IdfrPu4QEe6ttAr_4F1oww,97.0,76.6,
L00672,wx3x5cPREeedYw67U0qIKg,37.3,62.2,
L00672,N6kw6qEJEeSHiSIAC0EiMQ,87.9,90.7,
L00672,lGComH5fEe-vvw6nRzRdww,12.1,28.9,
L00672,I2vl88wjEe-Zdw7YKlLSWQ,69.4,66.6,
L00672,ps1X6XsqEeu7RwoRt3mCMw,39.2,89.7,
L00673,zYHhXakzEeyjPxJkzIUqCw,43.2,59.0,
L00673,04kQ_is8EeyavRI3rIvGvQ,40.7,84.3,
L00673,4gxeLZOXEe65OA7RgKFtYQ,42.0,59.0,
L00674,LNZipyq0Eey4dA6DVmO2QQ,46.7,12.0,
L00674,mQ28TrJgEeqZuRK57ucKPw,56.7,45.9,
L00674,W1GYfZBWEeaPiw57oPj_hQ,78.2,61.5,
L00675,spNR63PuEeiGUg40dRPaWg,81.3,98.0,
L00676,rdr8M52zEe2a0hItqNBhjQ,77.0,87.5,
L00676,lW9F6ahCEe-NGg6igj04HQ,84.4,95.9,
L00676,E2syK0CsEfC6-g6hfV5HWQ,55.4,97.2,
L00676,_eWW-PWcEe-jCgr_wH8PfQ,81.1,88.1,
L00677,RRlIuX56EfCCSg698sr4dw,35.2,53.0,
L00678,-S1AUVv2EfCekhJDthqyWw,80.3,82.1,
L00678,rEOx3EDDEeusyQ4n_00ahw,79.9,72.9,
L00678,6wKfp2gsEeyQuAqyaULE4w,89.1,87.6,
L00678,Vq_Hrjo6EfCGRg44G5OASw,84.4,72.2,
L00678,j47DzXl0Ee-LiAr_7NWd6w,76.2,79.0,
L00678,Wb8juvnvEeqCBBLDIdDipQ,100.0,100.0,
L00678,WsagD6spEe-NGg6igj04HQ,74.0,100.0,
L00678,Ql8-PGcIEeyIUg4Qv2RsBQ,100.0,82.3,
L00678,TRhUPtGbEe6lEg6XAETioQ,100.0,86.5,
L00678,RMrFopxmEe2a0hItqNBhjQ,94.1,79.4,
L00678,Zni49qkuEeyxDg4ukgkVlw,92.0,96.2,
L00678,_oAGoWkJEe--dw7PPVphLw,93.4,90.5,
L00678,MRn9RDRmEe-f9Q6oSqnk-Q,81.4,70.0,
L00679,sy8RU76WEeuDZhJOHjRP6Q,80.0,85.8,
L00679,bDITwakzEeyxDg4ukgkVlw,89.4,77.2,
L00679,mJ6YPXpWEe2aIQpgM3hosQ,81.4,95.8,
L00679,ZpVf-RvsEeyf4Ar-aygVCw,73.3,88.9,
L00679,K0CLlm15Eeem_Q73lEzyLA,85.4,98.8,
L00679,DMj3I-RZEemNmw4gGersHg,91.2,75.5,
L00679,Dm4zDTUhEe6U4g7a-RyA1w,100.0,90.6,
L00679,lCrpEDYEEemx5A7WF2rvOA,100.0,83.1,
L00679,okOotKGFEe-BtBK6nJIJew,100.0,83.8,
L00679,fwevBNjbEeyWGA5SWDjIXw,100.0,82.7,
L00679,yn4jEuoKEe2idwokHO9n2w,92.5,89.7,
L00680,Ljf-nD9bEe-9Ig7qA4dB5w,50.9,92.0,
L00680,Qve7FWZGEe-99A4YM4NoOw,63.1,49.9,
L00680,mQQ1vndVEe-cBRK_mZB3Bw,32.2,47.1,
L00680,tAnNO10KEeyg-RKSDfcVFQ,41.2,80.3,
L00680,0XPIgrR2Ee2MNRLdxpojNw,96.0,62.2,
L00680,dh3wTQZNEeWJMSIAC7Jl0w,81.7,100.0,
L00680,xjUxbC89Ee-MmBK4EgZ1qQ,35.4,67.9,
L00680,QebiqAt6Ee6FSw6o5aBs4Q,72.3,83.2,
L00680,nTRj5UTPEe-W0A7Ja9j4pQ,39.9,38.5,
L00680,cIkkQIcrEemqHQ6mx7703A,18.3,100.0,
L00681,L9xlYnblEeaCZBIelfdoiQ,59.1,86.4,
L00681,UYEa9GbYEfCyyg7NHiyh6Q,75.3,87.7,
L00681,eYktW8qIEe6ZNA73mnHk1w,100.0,49.9,
L00682,8CiFb_PwEeunlRJ3a9tz_Q,63.7,100.0,
L00682,KNyWOk2IEe6lIQ6Z5EVHQQ,60.0,82.4,
L00682,ZCk7nKCiEeiMLxLa-jTn0A,16.7,84.4,
L00682,izTk-OMzEe2dBg70uMCUbw,85.6,87.7,
L00682,JeAlk338Eey1tgpUmO8AYQ,81.8,62.7,
L00682,fnKN0T10EeyeYA42DXbPkQ,63.8,52.8,
L00682,8LVPEru1EeqrXArEdHL34Q,58.7,77.2,
L00683,gYUpCHmKEe-LiAr_7NWd6w,56.4,86.3,
L00683,s779uKkyEeywagovoAKHOQ,70.8,70.3,
L00683,--Sc_JvuEe-YGxLgAnnuGQ,76.9,68.3,
L00686,Y_jLUlSwEe2-qxLbP0AeSQ,67.1,59.7,
L00686,ArBCA0K2Ee2OYAo6HIkidw,67.5,53.4,
L00686,xyAtt6GmEeua9hJHpJ2HqQ,0.0,92.1,
L00686,xUz-eaTtEeWkKArXiJndEw,77.7,39.5,
L00686,GG7g_Ed6EeWb5ArkqfgJBw,23.0,93.2,
L00686,3obxa2UJEe2NnA4jep2fLw,84.4,20.1,
L00686,WIaAKz7vEe-2agr_xDd37Q,92.5,45.2,
L00687,OFt7o_8IEee1YxLCJ0cSDA,55.5,55.5,
L00687,pseLCgmtEey7UArf-9pKDQ,45.8,58.8,
L00687,Mymk3GQDEe2mQxJYvzjB9w,67.3,80.2,
L00688,IVMQi3FAEeys9RJMWW48Yw,100.0,74.0,
L00688,1qEFFhRlEemnrArl4L3rfA,37.6,80.6,
L00688,j-7TLT3QEe-9Ig7qA4dB5w,53.8,47.6,
L00688,DBu4AgarEey5zQ4LqE3elQ,82.5,65.9,
L00688,OjSCqqfxEe2RJBJefICfGQ,63.8,96.5,
L00690,AM-KxWDUEfC0aBLgb0yDNQ,60.0,65.4,
L00690,nc5DINdVEeSQpiIAC2iNcA,68.8,60.9,
L00690,KPf9G_O-Ee2EcA4yH0PwAQ,77.2,98.6,
L00690,QA4mgjbPEembfg4BAtxdIA,71.5,100.0,
L00690,4ehQLqkyEeywagovoAKHOQ,98.4,55.9,
L00690,z-mRPQW3EfCSEQ5mmEHERQ,81.1,48.8,
L00690,3Q3zj3s6EeqcdQ6VdPgifQ,42.8,83.4,
L00691,M26Nu0RpEeuofRLHWX896w,62.8,63.8,
L00691,iu3upbaBEe-JHhL4HU-TUQ,87.4,68.0,
L00691,LD8hNEdxEeaDoBKORUcroQ,49.0,72.0,
L00691,VEJN54-iEe-jlw4NkAElrw,76.5,62.6,
L00691,oOvLlaJsEe-JqxLMjERgCQ,67.3,67.5,
L00691,atv2JmMHEea4ixIRhYg8jQ,65.3,69.6,
L00691,kgiHm0MnEeuVrwrlQzvd6w,83.5,89.1,
L00692,lyNMFO9IEe2_1Q54ZEzvJQ,63.0,84.7,
L00692,ZQgtkmSoEeuW-BJwyZjLPQ,74.5,76.5,
L00692,1q9kPlnqEeu3_xIeBrtbdw,71.8,79.7,
L00693,i50lbbdrEe-dwg4HQ74J2Q,34.1,47.0,
L00694,Waf4IGI-EfCy5w726iKh0Q,59.7,67.3,
L00694,znHxeowxEei74Aq2-GwsJg,53.2,60.3,
L00695,iRQsnKbuEeujrAoup8YoCw,73.5,37.4,
L00695,x_SUy9dMEea_eBL1oycZBA,50.4,87.8,
L00695,DvNMWyorEe6RjBLXhi3Jbw,63.3,82.9,
L00695,xtMVIWDtEeuu-xLe1JcYrQ,52.6,85.2,
L00695,VDVQLg5LEe6J0RImISFe5Q,68.5,76.4,
L00695,2xwCITFsEfC17w4d32lFFQ,63.3,74.0,
L00697,MyAqh28OEeaixgoUiWw-cQ,52.1,51.7,
L00697,1udzthKeEe-d6hIj26omoQ,59.1,77.4,
L00697,8dziBcGXEeyMsw7fjv4fAQ,63.8,75.4,
L00698,jfCu4DsYEfCGRg44G5OASw,54.2,98.9,
L00699,ETI7QjvWEfCxwxJQM9bC_Q,66.7,82.8,
L00699,3mYHbQqBEey5zQ4LqE3elQ,81.7,63.8,
L00699,sOobHmYAEe-EPwr_9XyAcQ,84.7,74.8,
L00699,HgkJY4M6Eeehbwo96zvH1A,60.8,95.7,
L00699,Zt_4vlGQEfCtfxIUN5rJjQ,66.0,80.6,
L00701,-qrwz_wsEeyt8Q7irWwuzw,81.4,84.8,
L00701,ODZO8x-lEeuAGw6yENbaFQ,89.2,78.8,
L00701,A3oSZVz1EfCdDhJt6L1Wkw,88.1,90.9,
L00701,UHpTmhtHEeWBKhJRV_B8Gw,77.8,91.5,
L00701,ZbcYxDurEfCGRg44G5OASw,76.4,91.1,
L00701,2HMKAvCBEe-JQhJp-zb3DQ,83.4,77.3,
L00701,O7GPMFNhEe-JFA5QVkNq4w,96.0,70.4,
L00701,6c1WZJYREeqIxAqdVEnu5w,100.0,92.1,
L00701,8SPEoA58Ee2zRA7NWtym9Q,100.0,85.2,
L00702,GWqERiQcEe-I1wr_7a5dgw,62.4,33.6,
L00702,kVkGMSRBEfC81Ar_zAZhPw,17.0,47.8,
L00702,a9kCXv7xEeyQqQ4ISkSP3Q,39.0,95.3,
L00702,hIWRz_J7Ee-Regr_6Kw4YQ,28.5,88.7,
L00702,YU1fAJCCEeqrIBJqiBBMHQ,0.0,65.8,
L00702,z5PqN9I9Ee-3_Q7tYtYdfw,81.9,64.7,
L00702,uIQpNMfPEe2XXwqx_-522w,92.1,39.6,
L00702,FEfS7bzUEeiHWw5HHNMWFg,52.4,61.5,
L00702,I0AivnSGEe-gdxJd4XQyjw,85.3,63.5,
L00702,8s_NcTinEeqhOBJf0PAiCQ,16.7,94.9,
L00702,fYllX5vvEe-2uA4-W8RWDQ,31.7,100.0,
L00702,x6PglRgKEe-ufw7mfnZipw,89.2,62.8,
L00702,VdZ1cJ-8Ee66Awqauw259w,36.2,78.6,
L00702,t6X09GO9Ee-e0g4kKcdYJQ,79.4,59.1,
L00703,0TJ9UhmCEeiuHA6DNkf16g,87.2,79.3,
L00703,kA8o40GjEeyeYA42DXbPkQ,83.8,94.6,
L00703,7KRYq90nEe23nw61Ycs0HQ,74.4,50.5,
L00704,rF_wyofQEe6xUQ6acCJmGQ,56.1,54.6,
L00705,vZtcuvPzEeuFqA67ilcVzQ,77.8,73.9,
L00705,BbZ9TFDQEe-cPg5R3VX7kw,73.8,83.7,
L00705,mtPm7tyKEe6J_wr_0biVVQ,78.7,100.0,
L00705,lJeaimA1Ee2TzA7_9n9MNw,85.5,85.1,
L00705,NAV4LLGdEe-gCBKpUApi9w,74.8,67.2,
L00705,EszgDJgMEe6AFxJXMEb-hw,99.2,83.6,
L00705,zsmzkjfdEe-9Ig7qA4dB5w,72.6,77.6,
L00705,-yJGJfWvEemEMRLotYZuTg,92.5,81.3,
L00705,uovrerPkEeyQSBIjGmLcFQ,90.6,72.4,
L00705,o-ftZTWyEe2lhApD2kKH0w,89.2,93.2,
L00705,H1aeMONeEeao-RKLrHrfKg,72.8,79.2,
L00708,mPIANnSyEeyrDAqvINCGXQ,76.1,100.0,
L00708,jhbnzAYZEfC8aAr_0V4I2Q,74.3,87.7,
L00709,wKSMzGObEeiNugquZebGCg,60.5,89.8,
L00709,2iG_GsYMEeWJGhLlUd0b5w,54.1,70.7,
L00709,11p6WD4-Ee-2agr_xDd37Q,86.0,77.1,
L00709,8-h2HBCIEfC_-w572D3gsw,82.0,62.9,
L00712,V_MwPXxREeeo9AoHTbC3Wg,98.8,66.4,
L00713,p0gGBNgkEeyXmhKrNv5rQw,49.1,52.8,
L00713,_tMkMR1CEeyZ9BL8TB78QQ,37.9,66.6,
L00714,T3Lj0apXEe6oQA6J-7B2nw,90.1,72.5,
L00714,MUttFh-uEey-7g6YTy-Atw,42.8,95.1,
L00715,3S4PmGVdEeyQuAqyaULE4w,45.7,80.7,
L00715,xAECfPJkEeWVjQ7bG9CKSw,61.4,54.2,
L00715,nfu4WziFEe-9Ig7qA4dB5w,77.6,64.3,
L00715,ediRVbR2Ee2RFw58751QMQ,45.3,70.7,
L00715,hkW53SXaEfC81Ar_zAZhPw,72.8,58.3,
L00715,gYUpCHmKEe-LiAr_7NWd6w,93.6,89.8,
L00716,GMOCqUKOEe-WHQr_8jC3HQ,88.3,86.1,
L00716,d-UcZkAQEeu0vw5X4kJARQ,70.2,89.1,
L00716,EQcmlQMhEe-SXg6EFTZuww,81.2,100.0,
L00716,kS2cOKVCEei7ghIM9rHJfA,92.5,87.6,
L00716,9DFczqYhEeyjPxJkzIUqCw,96.0,91.9,
L00716,KJsMZ--IEeeCjgp4IdClkg,85.2,78.6,
L00716,YPRECPHLEe6_hQ5vjY2P8w,83.9,79.7,
L00716,hWQIgPbQEe6fxBKHZHPURQ,87.7,76.4,
L00716,wZaJzMblEeqIqgqjsj89_Q,100.0,95.2,
L00716,EpADDSi1EemtrBK0C0a3Mg,96.3,98.9,
L00716,9TRjTLOtEe-JHhL4HU-TUQ,88.6,72.2,
L00716,9W6m6Jv_Ee-2uA4-W8RWDQ,100.0,87.8,
L00716,hNyOCXc6Ee-zFg7heHyXOQ,78.9,91.1,
L00717,J79L0O16EeaCwwrmtJFSDg,36.6,68.4,
L00718,s33LSJrSEe-dyg4jT90KDQ,69.3,88.3,
L00719,wQ1XWdifEe2j9w737iT0hw,60.9,71.7,
L00719,zJASPNyMEe6J_wr_0biVVQ,80.5,91.7,
L00719,nJwYGCyUEey_gAqlB2poCQ,77.2,64.6,
L00719,pSaP4p3ZEeW_wArffOXkOw,72.3,83.9,
L00719,kwagdnBZEe-Quwr_1ABTmQ,59.8,71.6,
L00720,EerdUUyYEfCqjwr_1EnQcQ,37.0,77.0,
L00721,8TMjycAZEe6jXQ7DOFLcow,41.9,38.3,
L00721,fEXrX6vXEe-gCBKpUApi9w,43.9,69.1,
L00723,c_qKCWQWEeyQuAqyaULE4w,76.2,76.6,
L00723,UKrU7UMOEe6M6ArdAkKxFQ,58.8,70.2,
L00723,J9sN8wmgEfCkPBKpO2YRyQ,86.9,78.6,
L00723,OAqDvyN5Eeu4wwqz_tAZ6Q,88.9,91.5,
L00723,FsaCo6kyEeywagovoAKHOQ,73.3,95.5,
L00723,9In9NcwUEe6SjxKHxThXWw,91.8,86.0,
L00724,ESRGuuYzEeeUDhLeFYRShg,47.3,60.3,
L00724,wnrq5POXEe2QYAqHI8bXAQ,29.3,77.9,
L00724,YGjPHOZYEeWGngqV7V698w,56.9,66.5,
L00724,lr0GucqHEe6ZNA73mnHk1w,79.2,74.6,
L00724,FIMs4GViEeanZAqT_8L4Zw,73.5,59.1,
L00726,bDzjascLEey3GgqQBm7DaQ,67.6,89.7,
L00726,s4V4VrDWEeqXiBLxo7TyjQ,78.6,85.3,
L00727,o2b1z9yMEe6V5xI34US_kw,22.8,47.7,
L00727,x8qEymIJEe6yuQ41HILERQ,15.6,62.1,
L00729,gb3ZtfjqEeqWXgps_3zA8w,61.2,49.2,
L00729,7TpL2X3IEeWfrQ7ngHMGEQ,69.2,54.6,
L00729,f_9bZ82BEe2caw6po3aWFw,45.1,73.9,
L00729,skI7P5_2Ee66Awqauw259w,76.4,71.9,
L00729,vB3fIx1SEeu6LRJwytZjjQ,55.3,64.3,
L00730,kQffWAH2EfCm2BKpUCEabw,51.8,81.7,
L00730,N0UXuVEUEeeMogo_t-e1wg,33.5,55.1,
L00730,b21PY8n0EeuSaBKehLlWLQ,39.7,95.3,
L00730,ZXy5VlcuEfCt0wr_8L_7mQ,55.6,52.3,
L00730,v_gyWRtIEemq4hJPp9j-Lg,43.3,82.7,
L00730,fO42kpUrEeqIgg4z90mmCQ,74.3,59.8,
L00730,aHoD_5x3EeuX0g5JcUzcow,75.4,77.3,
L00731,Z-yCHkNJEe2mHw6_tHpU9Q,14.3,69.9,
L00732,dRFPgC-GEeWUWxIOAnoaFQ,55.9,47.3,
L00732,dAV2fwkLEe-PZgr_4p5lOw,52.9,89.4,
L00732,cgQwrBc0Ee-dkgr_5HC_tw,50.1,30.6,
L00735,jxkKOPs3Ee6muw6kPmMYSw,64.2,68.9,
L00735,9bOQPuOWEe-mrRK-FPQYAw,62.6,93.6,
L00735,l4Kn5CoBEe6mDAo3fVlzHw,73.5,91.2,
L00735,3GI7XOiOEe-mrRK-FPQYAw,86.6,80.2,
L00735,gZL9_VsrEe-S3RIE4vLfkw,89.4,100.0,
L00735,GELM6BRDEe-d6hIj26omoQ,78.9,68.8,
L00735,Md6vSVO0Ee6cQApOo3JXOQ,82.4,65.6,
L00735,E7jbxna2Eey3rxIS7UGl2w,100.0,84.9,
L00735,at78VmYrEe-EPwr_9XyAcQ,90.9,76.4,
L00735,vqNYw4SaEe6L0QpSVaIh4Q,100.0,57.4,
L00736,bbF24B2HEeyNYgrqC77JMw,80.9,72.4,
L00736,vURUQWGyEfCy5w726iKh0Q,71.6,100.0,
L00736,VM2YbkLSEe-CBAr_8TdaMw,96.6,86.1,
L00736,cmTR235PEe6x1woo4gsnZQ,76.1,87.4,
L00736,Rr-BeG1UEe6ZoQ5WeLvw3w,83.8,68.6,
L00736,TD5bpUADEfCseQ7q_2K0iw,88.6,88.4,
L00736,B6G3sg83Ee2K4gqJREL8qw,91.1,83.1,
L00737,eNkjS1fHEfCt0wr_8L_7mQ,61.8,57.7,
L00737,ploeHrJWEe-ZJhLbsWTuCQ,67.7,85.0,
L00737,bEuFCov7EeeMexKwGJd-pg,84.3,55.1,
L00737,BpabgA-zEe6tghJ1PVeGJQ,67.6,87.3,
L00737,wl1_Y94qEeimBhLzG9huFg,75.5,79.1,
L00737,mFKha3IPEeuBTg7vUdMe9w,100.0,71.0,
L00738,At1XBOAAEeWoTg63tTECEQ,59.5,91.4,
L00738,wb0A2w5dEe24CQrk9sXpcQ,50.9,76.3,
L00738,X_C_ikhjEe--LxKeIkG8pQ,41.6,59.8,
L00738,vIC_m1i_EeWzUQ41NnCQkQ,62.3,64.6,
L00738,QsU_zgfbEe-knBIDDnXmpw,80.0,71.6,
L00739,P7QYdTQuEeyTERK47a9PLQ,76.4,44.5,
L00739,HWGOpT95Ee-xLxIpRr2Opw,63.5,71.6,
L00739,zOovfCGnEfC81Ar_zAZhPw,59.4,79.6,
L00739,dBPYRJsCEeyKjw6sSspoXw,66.8,93.9,
L00739,BvO8MKfrEeigjAqBsI_7rA,100.0,84.6,
L00739,eh-tOEqaEe-SdxJ_Axw1wQ,68.9,43.5,
L00739,lRYyYHBHEeq6dRJ8gOnuxw,60.7,73.3,
L00739,-PgyCl5cEeyERRLkmvBkJQ,59.2,65.7,
L00739,NDHssKI3Eeuprg40Wd_vzw,75.7,68.3,
L00739,-1o7K7hrEe6K4wqD-imtDQ,70.2,50.7,
L00740,j7Dwn9djEeWlbgqNCYymGw,96.6,90.6,
L00740,BDi_LU5lEea1YwoX0DxdQQ,81.9,81.0,
L00740,sty8soXZEeupiwq8Pcj9Mw,66.8,89.0,
L00741,mnJUcVW5EfCW8Q55q1kSNQ,65.7,87.3,
L00741,kgJl5mo7Ee-zXBID9Vp6zQ,92.9,79.9,
L00741,R7UbvM3ZEeqcuAq0OzKNJw,80.8,73.0,
L00741,HJDE5lJWEfCEfQ7qBIGcaw,75.8,98.8,
L00741,qSOo1n_DEe2QHRL3YiV0EQ,76.1,67.9,
L00741,DiDeOUQdEe-YIQr_7tz45w,91.0,69.1,
L00741,vDiRwI5-Eey6SRK0kB7ieQ,89.3,96.6,
